,Date,Close,Results_train,Results_test
0,2022-01-01,0.17303537359730936,0.18,
1,2022-01-02,0.17440301595458643,0.18,
2,2022-01-03,0.17008817267826692,0.18,
3,2022-01-04,0.1688025007519978,0.18,
4,2022-01-05,0.1594202620477355,0.18,
5,2022-01-06,0.16021315252016302,0.18,
6,2022-01-07,0.15502318371028415,0.18,
7,2022-01-08,0.15195361625488796,0.14437101123872897,
8,2022-01-09,0.15106487274898908,0.1397910848566129,
9,2022-01-10,0.14335938239947077,0.13676391862688747,
10,2022-01-11,0.15339949776729445,0.1416330748423287,
11,2022-01-12,0.16165159802500706,0.1341233973199834,
12,2022-01-13,0.1720427239973396,0.13450437353962547,
13,2022-01-14,0.18354859375642577,0.14984052248685056,
14,2022-01-15,0.1851025174032022,0.16000868008269986,
15,2022-01-16,0.17717555823264503,0.1563673649758912,
16,2022-01-17,0.17114540378417156,0.1586464277231274,
17,2022-01-18,0.16548515021878513,0.15483202033937912,
18,2022-01-19,0.16235550065417695,0.14876531121132014,
19,2022-01-20,0.15520380148202467,0.1418033327676787,
20,2022-01-21,0.14264019803751044,0.13614242405526775,
21,2022-01-22,0.13289218849173629,0.13592988705203896,
22,2022-01-23,0.14186327694533474,0.13064784454197556,
23,2022-01-24,0.13779793112086208,0.11697902653695354,
24,2022-01-25,0.1430487355891271,0.12844555335682434,
25,2022-01-26,0.14378889132487435,0.12688293595946082,
26,2022-01-27,0.14124734422261498,0.12906116664889555,
27,2022-01-28,0.14165626725441913,0.12982167829278832,
28,2022-01-29,0.14305568334140709,0.1265596073018725,
29,2022-01-30,0.13947116348543132,0.1301526754460664,
30,2022-01-31,0.14180514311231845,0.1299791816359849,
31,2022-02-01,0.14263109238138827,0.1275675893323364,
32,2022-02-02,0.13723486996362372,0.12784463932702494,
33,2022-02-03,0.13754057356200095,0.13197346290725193,
34,2022-02-04,0.14750303597685238,0.12877869989339122,
35,2022-02-05,0.14714067075361242,0.12611713352593407,
36,2022-02-06,0.15377046651625575,0.14246757880910885,
37,2022-02-07,0.16557827432411767,0.1456188423992674,
38,2022-02-08,0.15840536766981098,0.14451278393060307,
39,2022-02-09,0.1591225644568664,0.14964695201967576,
40,2022-02-10,0.15188910622186183,0.14400236444850184,
41,2022-02-11,0.14484713074266942,0.14283070648693505,
42,2022-02-12,0.14440467671927945,0.13492998292360556,
43,2022-02-13,0.14894788130950798,0.13334284838499164,
44,2022-02-14,0.1460025424514483,0.13577807603161823,
45,2022-02-15,0.15176092285418566,0.13679860006786626,
46,2022-02-16,0.14909546103713894,0.13622977719662072,
47,2022-02-17,0.13855208704081137,0.1389613126823477,
48,2022-02-18,0.13876807038461314,0.13650713424606484,
49,2022-02-19,0.14120562499384456,0.12499973765091117,
50,2022-02-20,0.13686789682075226,0.1269812249740305,
51,2022-02-21,0.12849029895433156,0.13377842523872863,
52,2022-02-22,0.1315526841314899,0.1294276246898396,
53,2022-02-23,0.12784618017727403,0.11735999488339675,
54,2022-02-24,0.12381270293816662,0.1192304622293896,
55,2022-02-25,0.12757558878490896,0.12020584134337375,
56,2022-02-26,0.12764674268327764,0.11431329524729937,
57,2022-02-27,0.12311146791768772,0.11731208646833295,
58,2022-02-28,0.13315646112635254,0.12660092584949037,
59,2022-03-01,0.13393800484793444,0.12278869934182635,
60,2022-03-02,0.1329898838035507,0.1227135024195134,
61,2022-03-03,0.12961018746704023,0.12032597848478024,
62,2022-03-04,0.12259107030328173,0.12527086700005693,
63,2022-03-05,0.12499555537435077,0.11970307461056456,
64,2022-03-06,0.1207655196725811,0.11099141156464327,
65,2022-03-07,0.11710471570540014,0.11434141831362771,
66,2022-03-08,0.11702929320429481,0.11905685819452408,
67,2022-03-09,0.12158787404685807,0.11648040110674476,
68,2022-03-10,0.11688514128142949,0.11717183330383887,
69,2022-03-11,0.11560221655565617,0.11452653296522672,
70,2022-03-12,0.1151357158621145,0.11676472593718007,
71,2022-03-13,0.11160812704397338,0.1144511707057377,
72,2022-03-14,0.1140477882839475,0.1137211834538256,
73,2022-03-15,0.11278380941711584,0.10491559314550314,
74,2022-03-16,0.11690839355562355,0.11152088418798597,
75,2022-03-17,0.11650192034794105,0.10761354156489289,
76,2022-03-18,0.11930573606679294,0.10834094640757887,
77,2022-03-19,0.1235686002068555,0.10978482021973414,
78,2022-03-20,0.11915384547092339,0.11242275911741209,
79,2022-03-21,0.11933943375602099,0.11961511523289936,
80,2022-03-22,0.12248120701812498,0.11475822546128217,
81,2022-03-23,0.12972720753177863,0.11036710232443106,
82,2022-03-24,0.1365499417624983,0.11575949165311837,
83,2022-03-25,0.13101309270478292,0.12463926324110082,
